1.017908278178873,1.3935333853563117
0.06181230903324284,0.14552130755538764
0.03953518759511703,0.07004861959971355
0.025628911977348262,0.03642874695112932
0.01780262814204083,0.029047732301534696
0.009598062665620138,0.0217075925727363
0.008243608286712254,0.011043647821464036
0.003760808784113665,0.013727268273676822
0.0035634684327885482,0.007650939801928832
0.0024066571327535477,0.01038515502794476
0.0017100266788146353,0.006379676399882839
0.0010442431799494941,0.00459484908058391
0.0010696818244612305,0.002843725203576321
0.0008567923812999942,0.0007952643849623898
0.0005651798119355295,0.0039802048900629385
0.0004472410013598048,0.001314662007132583
0.0004848929133337331,5.3687604463177534e-06
0.00032641180653233373,0.0009128471412761715
0.00016778503081994408,7.120623339512108e-06
0.00013498572176239593,2.303991811197252e-05
0.00017485970806007574,0.00010771424834770814
0.00016290949581582542,4.4398197917554294e-06
0.00012982037132002876,1.8627634996760625e-06
5.173803913645394e-05,2.7950482413136816e-06
6.776097648551472e-05,2.141121253465418e-06
5.9279956184455635e-05,1.570542297837797e-06
8.471075992777385e-05,2.2358539260911687e-06
4.291168168933965e-05,1.4523602314114606e-06
3.1828659321468604e-05,3.176351467856484e-06
3.356642477061536e-05,2.059344462617024e-06
